School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609715,Thomas Kelly High School,HS,4136 S California Ave ,Chicago,IL,60632,(773) 535-4900,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609715.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,36.0,Average,53,Weak,36.0,Weak,35.0,Strong,61.0,Average,57.0,NDA,NDA,NDA,NDA,89.3,5.8,95.3%,99.7%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,13.4,13.4,15.1,14.6,1.2,17.1,2,22.1,67.4,46.4,"2,883",39,65.6,150000000000000,1158337.786,1877175.576,41.81871101,-87.69467483,58,BRIGHTON PARK,14,9,"(41.81871101, -87.69467483)"
610394,Uplift Community High School,HS,900 W Wilson Ave ,Chicago,IL,60640,(773) 534-2875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610394.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,50.0,Average,50,Strong,61.0,Strong,62.0,Average,48.0,Average,53.0,NDA,NDA,NDA,NDA,88.7,8.1,95.9%,98.3%,NDA,NDA,NDA,NDA,NDA,NDA,51.2,34.9,70,29.3,14.8,14.8,23.3,2.3,0.8,-0.2,Yellow,Yellow,NDA,NDA,13.6,13.9,14.9,14.7,1.1,16.9,2,19.6,62.4,65.0,473,32,91.4,150000000000000,1169403.401,1930780.685,41.96557412,-87.65252191,3,UPTOWN,46,19,"(41.96557412, -87.65252191)"
609680,Walter Payton College Preparatory High School,HS,1034 N Wells St ,Chicago,IL,60610,(773) 534-0034,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609680.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,98.0,NDA,NDA,Very Strong,80.0,Strong,77.0,NDA,,NDA,,NDA,NDA,NDA,NDA,93.4,0.7,96.1%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,21.2,21.8,23.1,23.2,2,27.0,3.9,96.4,96.9,82.4,881,33,90.7,150000000000000,1174484.638,1907490.082,41.90155157,-87.63453744,8,NEAR NORTH SIDE,27,18,"(41.90155157, -87.63453744)"
609740,Wells Community Academy High School,HS,936 N Ashland Ave ,Chicago,IL,60622,(773) 534-7010,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609740.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,51.0,Average,49,Average,41.0,Weak,38.0,Strong,65.0,Average,49.0,NDA,NDA,NDA,NDA,74.1,16.9,96.2%,96.7%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.8,12.4,14.2,13.6,0.8,14.9,0.7,7.2,59.3,43.8,633,35,61.3,150000000000000,1165512.916,1906490.72,41.89900506,-87.66751989,24,WEST TOWN,1,13,"(41.89900506, -87.66751989)"
609727,Wendell Phillips Academy High School,HS,244 E Pershing Rd ,Chicago,IL,60653,(773) 535-1603,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609727.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,NDA,,Strong,71,NDA,,NDA,,Very Strong,80.0,Strong,79.0,NDA,NDA,NDA,NDA,63.0,22.0,96.1%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,11.5,12.8,13.4,12.9,1.4,15.0,1.6,2.5,40.3,42.6,590,40,32.1,150000000000000,1178735.106,1879229.78,41.82390751,-87.61978794,35,DOUGLAS,3,2,"(41.82390751, -87.61978794)"
609755,Whitney M Young Magnet High School,HS,211 S Laflin St ,Chicago,IL,60607,(773) 534-7500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609755.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,95.0,Very Strong,80,Strong,69.0,Strong,67.0,Average,52.0,Average,46.0,Average,53,Average,50,94.6,1.2,94.9%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,100,99,99.5,77.0,-1.2,-0.8,Red,Yellow,56.3,89.2,20.8,21,22.6,22.8,2,26.6,4,89,93.9,88.3,"2,166",38,96.7,150000000000000,1166475.742,1899058.627,41.87859028,-87.66419634,28,NEAR WEST SIDE,2,12,"(41.87859028, -87.66419634)"
609734,William Howard Taft High School,HS,6530 W Bryn Mawr Ave ,Chicago,IL,60631,(773) 534-1000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609734.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61.0,NDA,NDA,Weak,37.0,Weak,32.0,NDA,,NDA,,NDA,NDA,NDA,NDA,89.1,9.8,96.1%,99.7%,NDA,NDA,NDA,NDA,NDA,NDA,91.8,93.6,41.3,59.8,71.9,88.4,80.2,50.6,-3.1,-1.8,Red,Red,74.4,60,14.8,15.7,15.9,16.4,1.6,17.9,2,32.3,67.4,62.2,"2,922",30,77.3,150000000000000,1131556.247,1936856.822,41.98298852,-87.7915383,10,NORWOOD PARK,41,16,"(41.98298852, -87.7915383)"
609698,William J Bogan High School,HS,3939 W 79th St ,Chicago,IL,60652,(773) 535-2180,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609698.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,20.0,NDA,NDA,Very Weak,18.0,Weak,29.0,NDA,,NDA,,Weak,41,Weak,38,75.2,5.8,94.3%,99.6%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,13.4,13.3,14.3,14.3,0.9,15.2,0.9,13.1,52.5,50.0,"1,656",44,67.1,150000000000000,1151315.548,1851847.859,41.74934817,-87.72109673,70,ASHBURN,18,8,"(41.74934817, -87.72109673)"
609678,William Jones College Preparatory High School,HS,606 S State St ,Chicago,IL,60605,(773) 534-8600,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609678.pdf,South Side High School Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,92.0,NDA,NDA,Strong,64.0,Strong,67.0,NDA,,NDA,,NDA,NDA,NDA,NDA,93.8,4.5,95.3%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,19.6,20.3,21.3,21.1,1.5,24.8,3.5,83.3,90.1,86.9,871,38,92.8,150000000000000,1176412.354,1897618.088,41.87441898,-87.62775497,32,LOOP,2,1,"(41.87441898, -87.62775497)"
609711,William Rainey Harper High School,HS,6520 S Wood St ,Chicago,IL,60636,(773) 535-9150,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609711.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,22.0,Weak,32,Weak,39.0,Average,42.0,Weak,31.0,Weak,31.0,Average,49,Average,53,73.0,63.6,94.7%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.2,11.9,13.1,13.4,1.2,14.4,1.3,5.9,37.0,40.3,621,43,64.2,150000000000000,1165424.867,1861341.255,41.77511222,-87.66912563,67,WEST ENGLEWOOD,15,7,"(41.77511222, -87.66912563)"
610392,World Language Academy High School,HS,3120 S Kostner Ave ,Chicago,IL,60623,(773) 535-4334,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610392.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,51.0,Weak,33,Average,49.0,Average,47.0,Average,49.0,Average,49.0,Average,50,Weak,46,91.6,4.0,96.0%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.9,13.4,14.6,14.1,1.2,16.2,1.6,14.6,69.4,48.1,382,37,76.0,150000000000000,1147521.302,1883405.128,41.83601953,-87.73419465,30,SOUTH LAWNDALE,22,10,"(41.83601953, -87.73419465)"
