School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609972,Helge A Haugan Elementary School,ES,4540 N Hamlin Ave ,Chicago,IL,60625,(773) 534-5040,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609972.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,43.0,Weak,39,Average,57.0,Average,49.0,Weak,33.0,Weak,30.0,Weak,46,Average,51,96.2,23.4,94.6%,100.0%,68.9,37.2,31.5,24.3,53.4,58.5,32.5,29.3,48,32.9,NDA,NDA,15.2,10.2,-0.3,0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,299",31,,150000000000000,1150195.236,1930075.176,41.96403525,-87.72316496,14,ALBANY PARK,39,17,"(41.96403525, -87.72316496)"
609856,Henry Clay Elementary School,ES,13231 S Burley Ave ,Chicago,IL,60633,(773) 535-5600,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609856.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,38.0,Weak,39,Weak,30.0,Weak,30.0,Weak,24.0,Weak,31.0,NDA,NDA,NDA,NDA,95.2,6.0,96.1%,100.0%,52.4,47,34.4,27.1,42,48,39.3,29.6,54.8,37.1,10.2,25.4,17.1,12.3,-0.3,-0.2,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,633,47,,150000000000000,1199800.451,1817700.031,41.65455937,-87.544577,55,HEGEWISCH,10,4,"(41.65455937, -87.544577)"
609861,Henry R Clissold Elementary School,ES,2350 W 110th Pl ,Chicago,IL,60643,(773) 535-2560,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609861.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,45.0,Strong,61,Weak,39.0,Strong,61.0,Weak,38.0,Average,51.0,Average,52,Weak,46,95.1,8.4,96.9%,94.8%,75.5,NDA,58.5,64,68.8,62.8,46.7,63,53.3,58.7,33.8,49.2,27.7,26.7,-0.7,0.5,Red,Yellow,42.2,44.4,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,588,49,,150000000000000,1162450.244,1831415.599,41.69305404,-87.6808619,75,MORGAN PARK,19,22,"(41.69305404, -87.6808619)"
609798,Hiram H Belding Elementary School,ES,4257 N Tripp Ave ,Chicago,IL,60641,(773) 534-3590,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609798.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,64.0,Strong,63,Strong,67.0,Strong,69.0,Average,49.0,Average,51.0,Average,53,Average,52,95.0,21.3,96.2%,98.6%,80,78.6,46.2,40.4,50.3,45.7,55.6,54.6,54.5,54.2,36.8,49.1,27.3,21.4,-0.8,-0.5,Red,Yellow,46.4,57.7,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,672,31,,150000000000000,1147266.366,1928184.928,41.95890499,-87.73398223,16,IRVING PARK,38,17,"(41.95890499, -87.73398223)"
610052,Horace Mann Elementary School,ES,8050 S Chappel Ave ,Chicago,IL,60617,(773) 535-6640,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610052.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28.0,Weak,31,Weak,31.0,Weak,30.0,Weak,31.0,Weak,24.0,Weak,44,Weak,46,92.6,44.4,94.5%,100.0%,46.9,30.2,12.8,16.5,49.7,46.2,23.3,23.3,57.2,51,6.4,27.7,3.4,3.4,-0.7,0.1,Red,Yellow,19.1,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,472,47,,150000000000000,1191225.84,1851783.833,41.74830012,-87.57485274,46,SOUTH CHICAGO,8,4,"(41.74830012, -87.57485274)"
610532,Irene C. Hernandez Middle School for the Advancement of Science,MS,3510 W 55th St ,Chicago,IL,60632,(773) 535-8850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610532.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Not Enough Data,No,Weak,34.0,Weak,34,Weak,27.0,Weak,27.0,Weak,28.0,Weak,27.0,NDA,NDA,NDA,NDA,95.5,14.8,96.2%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,33.7,28.9,34.2,46.6,12.5,18,11.6,9.2,-1.8,-0.8,Red,Red,18.2,40.4,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,970,45,,150000000000000,1153845.758,1867957.685,41.79350627,-87.71139803,63,GAGE PARK,14,8,"(41.79350627, -87.71139803)"
610125,Irma C Ruiz Elementary School,ES,2410 S Leavitt St ,Chicago,IL,60608,(773) 535-4825,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610125.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,Yes,Average,57.0,Average,59,Average,57.0,Strong,62.0,Average,51.0,Average,56.0,Average,50,Average,51,95.5,15.9,95.0%,95.2%,55.8,40.7,19.4,26.4,44,41.9,38.9,33.6,57.5,48.5,10.7,27.2,10.7,12.8,-0.4,0.4,Red,Yellow,28.8,16.7,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,916,39,,150000000000000,1162043.649,1887912.321,41.84809742,-87.68078114,31,LOWER WEST SIDE,25,10,"(41.84809742, -87.68078114)"
609912,James B Farnsworth Elementary School,ES,5414 N Linder Ave ,Chicago,IL,60630,(773) 534-3535,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609912.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,55.0,Strong,62,Average,40.0,Weak,38.0,Strong,63.0,Average,59.0,Strong,55,Average,50,94.2,1.7,95.6%,100.0%,68.4,33.1,50.3,60.8,62.7,55,52.1,57.6,59.2,60.4,30.2,41.8,30.7,25.6,1.0,0.3,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,574,30,,150000000000000,1138478.05,1935743.025,41.9798092,-87.76610809,11,JEFFERSON PARK,45,16,"(41.9798092, -87.76610809)"
610107,James Otis Elementary School,ES,525 N Armour St ,Chicago,IL,60622,(773) 534-7665,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610107.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 1,No,Very Strong,83.0,Very Strong,92,Strong,67.0,Average,58.0,Very Strong,92.0,Very Strong,94.0,Strong,54,Strong,54,95.5,3.2,96.5%,100.0%,50.9,47.1,35.9,46.6,53.4,63.1,51.4,55,61.3,57.7,25.8,19.4,21.8,11.1,0.7,-0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,491,35,,150000000000000,1166113.411,1903868.626,41.89179703,-87.66538928,24,WEST TOWN,27,13,"(41.89179703, -87.66538928)"
610217,James Ward Elementary School,ES,2701 S Shields Ave ,Chicago,IL,60616,(773) 534-9050,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610217.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,49.0,Strong,65,Average,50.0,Average,46.0,Strong,63.0,Average,56.0,Average,48,Weak,43,97.8,1.3,96.9%,100.0%,74.8,63.8,71.6,57,68.1,80.6,77.8,53.3,79.3,51.9,44.2,34.6,51.1,23.8,-0.1,-1.0,Yellow,Red,43.6,50,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,492,40,,150000000000000,1174442.789,1886499.005,41.84395162,-87.63531815,34,ARMOUR SQUARE,11,9,"(41.84395162, -87.63531815)"
610274,James Weldon Johnson Elementary School,ES,1420 S Albany Ave ,Chicago,IL,60623,(773) 534-1829,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610274.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Strong,67.0,Weak,38,Strong,61.0,Strong,75.0,Strong,63.0,Strong,66.0,Average,51,Strong,54,94.7,1.4,97.5%,100.0%,64.3,NDA,21.3,19.8,54.3,48.8,17.3,28,59.3,50,3.8,30.8,8.9,5.0,-0.4,-1.0,Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,365,37,,150000000000000,1155905.302,1892874.443,41.86183983,-87.7031756,29,NORTH LAWNDALE,24,10,"(41.86183983, -87.7031756)"
609772,Jane Addams Elementary School,ES,10810 S Avenue H ,Chicago,IL,60617,(773) 535-6210,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609772.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56.0,Average,50,Average,44.0,Average,46.0,Average,47.0,Average,44.0,Average,53,Average,53,96.0,5.0,96.8%,100.0%,71.4,NDA,32.5,40.6,60.7,63.6,53.9,57.7,77.4,66.8,19.5,36.8,19.3,15.9,0.5,-0.4,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,928,47,,150000000000000,1202811.36,1833818.906,41.69871497,-87.53301251,52,EAST SIDE,10,4,"(41.69871497, -87.53301251)"
610093,Jane A Neil Elementary School,ES,8555 S Michigan Ave ,Chicago,IL,60619,(773) 535-3000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610093.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42.0,Average,41,Weak,27.0,Weak,28.0,Average,40.0,Weak,36.0,Average,52,Average,53,88.9,5.0,94.6%,100.0%,NDA,47.4,25,32.3,51.7,60.4,38.1,41.7,62.7,69.9,3.4,13.8,11.4,7.1,-0.7,1.0,Red,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,306,45,,150000000000000,1178690.672,1848082.986,41.7384386,-87.62089767,44,CHATHAM,6,6,"(41.7384386, -87.62089767)"
610031,Jean D Lafayette Elementary School,ES,2714 W Augusta Blvd ,Chicago,IL,60622,(773) 534-4326,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610031.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44.0,Average,53,Average,43.0,Weak,38.0,Very Strong,80.0,Strong,72.0,Average,52,Average,52,94.1,14.3,96.3%,98.6%,54.6,12,25.3,23.3,44.9,45.6,26,22.7,48.3,46.7,11.3,26.4,8.3,6.2,-0.3,-1.3,Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,474,34,,150000000000000,1158045.392,1906579.348,41.89940402,-87.69494543,24,WEST TOWN,1,13,"(41.89940402, -87.69494543)"
610271,Jensen Elementary Scholastic Academy,ES,3030 W Harrison St ,Chicago,IL,60612,(773) 534-6840,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610271.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,35.0,Average,41,Average,42.0,Strong,67.0,Average,43.0,Average,40.0,Weak,46,Average,47,93.1,17.2,95.3%,100.0%,81.3,75.5,61.4,37.3,58.9,78.6,48.8,37.3,63.4,63.2,11.6,23.3,20.2,11.7,2.9,0.9,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,364,37,,150000000000000,1156127.601,1897250.02,41.87384239,-87.70224149,27,EAST GARFIELD PARK,28,11,"(41.87384239, -87.70224149)"
609942,Johann W von Goethe Elementary School,ES,2236 N Rockwell St ,Chicago,IL,60647,(773) 534-4135,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609942.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,75.0,Strong,61,Strong,68.0,Average,52.0,Strong,62.0,Strong,69.0,Strong,57,Average,53,95.8,5.6,97.0%,99.1%,72.7,55.1,40.6,42.4,68.6,80.2,57.6,52.7,71.2,59.6,21.4,31.4,24.9,17.6,-0.8,-0.7,Red,Red,20.5,29.4,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,786,35,,150000000000000,1158528.612,1915119.213,41.9228282,-87.69293637,22,LOGAN SQUARE,1,14,"(41.9228282, -87.69293637)"
609789,John Barry Elementary School,ES,2828 N Kilbourn Ave ,Chicago,IL,60641,(773) 534-3455,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609789.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,35.0,Average,49,Strong,70.0,Very Strong,81.0,Weak,34.0,Average,41.0,Average,51,Average,49,95.1,5.6,96.1%,97.7%,76.4,55,41.2,28.2,44.9,49.2,63.6,32.5,81.2,64.8,NDA,NDA,15.2,12.4,0.7,0.5,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,800,29,,150000000000000,1145852.597,1918556.652,41.93251118,-87.73942514,20,HERMOSA,31,25,"(41.93251118, -87.73942514)"
609894,John B Drake Elementary School,ES,2722 S King Dr ,Chicago,IL,60616,(773) 534-9129,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609894.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,59.0,Weak,20,Average,57.0,Average,46.0,Average,43.0,Very Weak,16.0,Average,50,Average,49,93.8,43.3,95.9%,100.0%,63,NDA,15.7,29.8,67.1,60,41.8,50,83.1,78.5,7.7,26.9,7.7,9.5,-0.2,0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,249,40,,150000000000000,1179225.388,1886481.089,41.84379445,-87.61776768,35,DOUGLAS,4,1,"(41.84379445, -87.61776768)"
610243,John Calhoun North Elementary School,ES,2833 W Adams St ,Chicago,IL,60612,(773) 534-6940,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610243.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Average,52.0,Average,51,Average,44.0,Average,54.0,Strong,79.0,Very Strong,88.0,Weak,43,Average,48,95.9,4.6,96.5%,98.1%,71.3,48.8,37.4,28.3,52.2,61.5,50.5,37.9,62.5,69.3,12.5,25,32.8,14.4,3.5,3.5,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,328,38,,150000000000000,1157392.716,1898855.056,41.87822115,-87.69755292,27,EAST GARFIELD PARK,2,11,"(41.87822115, -87.69755292)"
609829,John C Burroughs Elementary School,ES,3542 S Washtenaw Ave ,Chicago,IL,60632,(773) 535-7226,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609829.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,Yes,Average,50.0,Average,55,Weak,39.0,Weak,38.0,Strong,71.0,Average,53.0,Average,50,Weak,45,95.6,0.2,96.1%,100.0%,67.3,27.9,47.7,43.4,55.9,45.1,44.2,57.4,51.9,64.3,25,15.9,25.9,16.0,0.1,-0.1,Yellow,Yellow,42.2,21.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,510,39,,150000000000000,1158904.877,1880879.379,41.8288631,-87.69249318,58,BRIGHTON PARK,12,9,"(41.8288631, -87.69249318)"
609866,John C Coonley Elementary School,ES,4046 N Leavitt St ,Chicago,IL,60618,(773) 534-5140,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609866.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,87.0,Very Strong,90,Strong,65.0,Weak,39.0,Strong,65.0,Average,56.0,Strong,58,Strong,55,95.9,1.4,96.5%,100.0%,90.1,52.9,72.6,66.7,61.4,65.8,64.8,64.8,53.8,63.5,27.8,50,45.3,39.0,-0.7,0.9,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,668,31,,150000000000000,1160924.137,1927061.47,41.95554905,-87.68380195,5,NORTH CENTER,47,19,"(41.95554905, -87.68380195)"
609893,John C Dore Elementary School,ES,6108 S Natoma Ave ,Chicago,IL,60638,(773) 535-2080,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609893.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,74.0,Strong,67,Strong,69.0,Strong,79.0,Average,57.0,Average,51.0,Strong,58,Weak,46,95.6,10.8,96.7%,96.2%,81.8,52.9,58.4,62.7,70.5,68.1,76.9,74,85,69.4,58,60,43.8,25.3,2.6,0.5,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,590,44,,150000000000000,1133084.3,1863232.77,41.78092716,-87.78764009,64,CLEARING,23,8,"(41.78092716, -87.78764009)"
609959,John Charles Haines Elementary School,ES,247 W 23rd Pl ,Chicago,IL,60616,(773) 534-9200,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609959.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Weak,32.0,Average,47,Weak,37.0,Weak,37.0,Average,42.0,Average,48.0,Weak,43,Weak,43,98.4,0.3,96.2%,96.9%,70.2,47.6,69.3,57.6,69,69.8,73.2,53.6,74.3,63.6,35.9,32,45.0,25.7,1.0,0.5,Green,Yellow,25.9,93.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,664,40,,150000000000000,1174842.529,1888681.328,41.84993116,-87.63378596,34,ARMOUR SQUARE,25,9,"(41.84993116, -87.63378596)"
610176,John D Shoop Math-Science Technical Academy Elementary School,ES,11140 S Bishop St ,Chicago,IL,60643,(773) 535-2715,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610176.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,32.0,Average,47,Average,43.0,Average,51.0,Average,53.0,Average,42.0,Average,52,Strong,54,93.2,40.8,96.3%,86.9%,75.9,67.7,34.5,27.9,50,52.2,44.2,34.2,50.6,48.3,13.8,13.6,12.9,8.3,0.6,-0.2,Green,Yellow,4.5,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,553,49,,150000000000000,1168507.416,1830689.468,41.69093337,-87.65870614,75,MORGAN PARK,34,22,"(41.69093337, -87.65870614)"
609898,John F Eberhart Elementary School,ES,3400 W 65th Pl ,Chicago,IL,60629,(773) 535-9190,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609898.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42.0,Average,41,Weak,33.0,Weak,34.0,Average,42.0,Weak,32.0,NDA,NDA,NDA,NDA,95.3,13.1,95.6%,100.0%,48.2,27.3,28.2,31.4,52.4,49.5,32.8,39.9,50.4,51.3,10.2,20.9,8.9,9.6,-1.5,-0.7,Red,Red,15.9,17.2,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,777",44,,150000000000000,1154822.365,1861019.383,41.7744471,-87.70800189,66,CHICAGO LAWN,15,8,"(41.7744471, -87.70800189)"
609919,John Fiske Elementary School,ES,6145 S Ingleside Ave ,Chicago,IL,60637,(773) 535-0990,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609919.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,13.0,Weak,24,Weak,37.0,Average,55.0,Average,40.0,Weak,35.0,Average,47,Average,50,92.9,37.1,91.7%,91.4%,87.1,NDA,15.7,14.6,58,54.2,30.1,30.1,69.7,61.8,32.1,28.6,4.0,4.0,-1.3,-1.5,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,254,46,,150000000000000,1183547.778,1864329.648,41.78290934,-87.60259685,42,WOODLAWN,20,3,"(41.78290934, -87.60259685)"
610263,John Foster Dulles Elementary School,ES,6311 S Calumet Ave ,Chicago,IL,60637,(773) 535-0690,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610263.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,42.0,Weak,22,Average,53.0,Average,42.0,Weak,32.0,Weak,21.0,Average,51,Strong,55,94.1,28.2,97.3%,100.0%,91.7,NDA,16.9,19.9,42.3,47.4,15.5,13.1,61.9,48.8,2.5,5.1,9.1,3.8,1.4,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,537,42,,150000000000000,1179581.237,1863162.082,41.779797,-87.61717494,69,GREATER GRAND CROSSING,20,3,"(41.779797, -87.61717494)"
609971,John Harvard Elementary School of Excellence,ES,7525 S Harvard ,Chicago,IL,60620,(773) 535-3045,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609971.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,51.0,Weak,24,Strong,61.0,Strong,61.0,Average,43.0,Weak,36.0,Average,47,Strong,55,93.0,8.7,96.0%,97.8%,NDA,NDA,25.6,28.2,42.7,46.8,50,38.9,58.8,53.1,14.6,23.1,13.8,7.7,1.2,0.4,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,476,45,,150000000000000,1175413.427,1854942.117,41.75733472,-87.63270008,69,GREATER GRAND CROSSING,17,6,"(41.75733472, -87.63270008)"
609964,John H Hamline Elementary School,ES,4747 S Bishop St ,Chicago,IL,60609,(773) 535-4565,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609964.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,33.0,Weak,24,Weak,29.0,Average,43.0,Very Weak,17.0,Weak,33.0,Weak,44,Average,47,94.4,7.5,95.7%,100.0%,61.7,48.9,39.1,19.5,50.8,67.9,58,26.5,64.5,56.5,9.1,18.2,20.1,6.1,1.0,-0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,679,42,,150000000000000,1167511.897,1873073.883,41.80726347,-87.66113856,61,NEW CITY,20,9,"(41.80726347, -87.66113856)"
609782,John J Audubon Elementary School,ES,3500 N Hoyne Ave ,Chicago,IL,60618,(773) 534-5470,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609782.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,95.0,Strong,73,Strong,75.0,Strong,60.0,Strong,60.0,Strong,65.0,Strong,61,Average,47,96.2,4.5,96.7%,98.6%,NDA,54.3,72.1,68.9,65.5,76.7,67.5,70.3,82.6,65.3,31.6,36.8,45.3,34.8,1.2,1.1,Green,Green,47.4,61.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,580,33,,150000000000000,1161693.811,1923258.727,41.94509808,-87.68107885,5,NORTH CENTER,47,19,"(41.94509808, -87.68107885)"
610054,John L Marsh Elementary School,ES,9822 S Exchange Ave ,Chicago,IL,60617,(773) 535-6430,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610054.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Strong,72.0,Average,53,Average,53.0,Weak,39.0,Average,55.0,Average,48.0,Average,50,Strong,55,95.7,5.4,95.5%,99.1%,55.8,37.6,34.5,34.9,53.2,58.7,33.5,44.9,50.8,52.2,11.1,31.1,18.9,14.5,-0.9,-0.8,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,841,47,,150000000000000,1197424.97,1840279.493,41.71657908,-87.55251993,51,SOUTH DEERING,10,4,"(41.71657908, -87.55251993)"
609954,John Milton Gregory Elementary School,ES,3715 W Polk St ,Chicago,IL,60624,(773) 534-6820,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609954.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,44.0,Average,43,Weak,39.0,Average,43.0,Strong,66.0,Average,59.0,Average,49,Strong,55,95.2,3.2,94.6%,100.0%,61.6,45.5,36.8,17.9,62.3,70.8,44.3,37.7,69.1,77.9,6.3,41.7,24.2,19.5,1.5,2.1,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,323,37,,150000000000000,1151660.565,1896077.812,41.87071468,-87.71867323,27,EAST GARFIELD PARK,24,11,"(41.87071468, -87.71867323)"
